M	SomeCollege	0.04767784368962919	4upto45	Y	B	Married	N	BlueCollar	1Low	Owner	South	0.0	J	0
M	HS	0.0007224613028975792	5upto55	Y	I	Married	Y	BlueCollar	1Low	Renter	South	1.0	F	0
F	Bach	0.030903154667649296	4upto45	Y	C	Married	Y	Professional	2Med	Owner	South	0.125	J	1
M	Grad	0.03420520602353237	3upto35	Y	C	Married	Y	Professional	1Low	Owner	Northeast	0.125	F	1
M	HS	0.031631518922613205	5upto55	Y	C	Married	Y	BlueCollar	1Low	Owner	South	0.625	F	1
F	Bach	0.07185523480292495	5upto55	Y	C	Married	Y	Professional	1Low	Renter	West	0.0	G	0
M	Bach	0.027880643109619123	5upto55	Y	C	Married	Y	Professional	2Med	Owner	South	0.0	H	1
M	SomeCollege	0.013445624156640737	6upto65	Y	I	Married	N	Professional	2Med	Owner	West	0.375	D	1
F	SomeCollege	0.04883602289504982	4upto45	Y	C	Married	Y	Professional	3High	Owner	South	0.125	F	1
F	Bach	0.0412131106766494	5upto55	Y	C	Married	Y	Professional	1Low	Owner	South	0.125	I	0
M	SomeCollege	0.026774289822340154	6upto65	Y	E	Married	N	Sales/Service	2Med	Owner	West	0.25	G	1
F	HS	0.044929669327630754	7above65	Y	B	Married	N	Retired	1Low	Owner	Northeast	0.125	K	1
M	lessHS	0.04029705255598325	7above65	Y	C	Married	Y	Professional	1Low	Owner	South	0.0	F	1
F	Grad	0.054577694304921896	5upto55	Y	B	Married	N	Professional	1Low	Owner	West	0.0	K	1
M	SomeCollege	0.011632017171787612	4upto45	Y	I	Married	N	Sales/Service	1Low	Owner	West	0.875	E	0
M	lessHS	0.01172746490519909	4upto45	Y	J	Married	Y	Sales/Service	1Low	Owner	Northeast	0.375	F	0
M	SomeCollege	0.012081341879073724	4upto45	Y	D	Married	Y	BlueCollar	1Low	Owner	South	0.0	A	1
M	Bach	0.01779629992959479	5upto55	Y	I	Married	N	Professional	1Low	Owner	South	0.625	G	1
M	HS	0.09607294608033479	2upto25	Y	C	Married	Y	Sales/Service	1Low	Owner	Northeast	0.0	G	1
M	SomeCollege	0.04798209584613266	7above65	Y	B	Married	N	Others	2Med	Owner	West	0.0	F	1
F	lessHS	0.07965483538317514	4upto45	N	C	Married	Y	Sales/Service	3High	Owner	West	0.125	E	1
F	Bach	0.0092492255376914	3upto35	Y	J	Married	N	BlueCollar	1Low	Owner	South	0.125	F	0
M	Bach	0.04345963416304494	4upto45	Y	C	Married	Y	Professional	1Low	Owner	Midwest	0.0	L	1
F	Bach	0.02811566064188701	7above65	Y	B	Married	N	Retired	1Low	Owner	Northeast	0.125	E	0
F	HS	0.014385694285712285	6upto65	Y	D	Married	N	Retired	1Low	Owner	Midwest	0.25	E	0
M	Bach	0.045302655858194686	4upto45	Y	C	Married	Y	Sales/Service	3High	Owner	Northeast	0.0	I	1
M	SomeCollege	0.02706293417338011	5upto55	Y	C	Married	Y	Professional	2Med	Owner	South	0.0	E	1
M	SomeCollege	0.02709054798304632	4upto45	N	C	Married	Y	Professional	2Med	Owner	West	0.0	G	1
F	Bach	0.024152078454435063	6upto65	N	C	Married	Y	Professional	1Low	Owner	South	0.375	D	0
M	lessHS	0.007194598018469037	7above65	Y	D	Married	N	Retired	1Low	Owner	West	0.0	D	0
M	Bach	0.21989807102531977	6upto65	Y	B	Married	Y	Sales/Service	1Low	Owner	South	0.0	L	1
M	SomeCollege	0.024119862343157814	4upto45	Y	B	Married	Y	Professional	1Low	Owner	South	0.0	I	1
F	SomeCollege	0.007072436925706547	3upto35	N	G	Single	Y	Sales/Service	1Low	Renter	Midwest	1.0	C	0
M	Grad	0.015651627378852163	2upto25	N	A	Single	N	Sales/Service	1Low	Renter	South	0.125	C	1
M	lessHS	0.05668794964361678	6upto65	Y	H	Married	N	Retired	2Med	Owner	South	0.0	H	1
M	HS	0.027592198858649213	5upto55	N	H	Single	N	Professional	1Low	Owner	South	0.0	E	1
F	HS	0.0049698854397083984	5upto55	N	I	Single	N	Professional	1Low	Owner	Midwest	0.625	D	0
F	HS	0.04188044441024957	7above65	N	D	Married	N	Retired	1Low	Owner	South	0.125	C	0
M	SomeCollege	0.06806013687445092	3upto35	Y	C	Married	Y	Sales/Service	3High	Owner	West	0.0	K	1
M	SomeCollege	0.010510956529360333	5upto55	Y	E	Married	N	BlueCollar	1Low	Owner	South	0.375	E	1
F	Grad	0.060390301189624934	6upto65	Y	B	Married	N	Professional	3High	Owner	South	0.125	K	1
M	Grad	0.029969587790854207	6upto65	Y	E	Married	N	Professional	1Low	Owner	West	0.25	F	1
M	lessHS	0.003941971379887082	6upto65	Y	I	Married	N	BlueCollar	1Low	Owner	South	0.5	B	0
F	Grad	0.01058239225436641	6upto65	Y	B	Married	N	Professional	1Low	Owner	South	0.125	F	1
M	Bach	0.046894852115542986	5upto55	Y	C	Married	Y	Professional	1Low	Owner	South	0.0	K	1
M	HS	0.025804804982971986	4upto45	Y	E	Married	Y	BlueCollar	1Low	Owner	South	0.875	G	0
F	SomeCollege	0.016233718482613155	7above65	Y	D	Married	N	Sales/Service	1Low	Renter	South	0.25	E	1
M	Grad	0.030735670909021604	5upto55	N	E	Married	Y	Others	1Low	Owner	Northeast	0.125	E	0
F	SomeCollege	0.015438020554079095	7above65	Y	I	Married	N	Retired	1Low	Owner	Midwest	0.125	A	0
M	SomeCollege	0.012866534553930421	5upto55	Y	F	Married	Y	BlueCollar	1Low	Owner	South	0.25	F	1
F	Bach	0.039146577203259356	7above65	Y	B	Married	N	Retired	1Low	Owner	Midwest	0.0	L	0
F	Grad	0.023644424576730824	4upto45	N	E	Married	Y	BlueCollar	1Low	Owner	Northeast	0.625	E	0
M	Bach	0.03502581641078704	4upto45	Y	C	Married	Y	Professional	2Med	Owner	South	0.0	I	1
M	Grad	0.020742473310902784	7above65	Y	B	Married	N	Retired	1Low	Owner	Northeast	0.125	I	1
M	Bach	0.024305255058054535	6upto65	N	I	Single	N	Retired	1Low	Owner	South	0.0	E	1
M	SomeCollege	0.007369085279548303	6upto65	N	F	Married	N	BlueCollar	1Low	Owner	West	0.75	E	0
M	HS	0.03476798747053402	6upto65	N	B	Married	N	Sales/Service	1Low	Owner	West	0.0	I	1
F	SomeCollege	0.004839019993898949	4upto45	Y	J	Married	Y	Professional	1Low	Renter	South	0.75	F	0
M	Bach	0.029627716821182273	7above65	Y	A	Married	N	Professional	1Low	Owner	Midwest	0.0	H	1
M	Bach	0.018842022895650117	5upto55	Y	I	Single	N	BlueCollar	1Low	Owner	Midwest	0.375	E	1
F	SomeCollege	0.022894049314061964	2upto25	Y	E	Married	Y	Sales/Service	1Low	Owner	Northeast	0.375	G	0
F	HS	0.021399802041000705	7above65	Y	D	Married	N	Retired	2Med	Owner	South	0.0	D	1
M	Bach	0.023035820213688867	5upto55	Y	C	Married	N	Professional	3High	Owner	South	0.25	L	1
F	HS	0.06339480374135105	4upto45	Y	E	Married	N	Sales/Service	1Low	Owner	Rest	0.0	E	1
F	Grad	0.055182997016808115	5upto55	Y	C	Married	Y	Professional	1Low	Owner	West	0.125	K	1
M	HS	0.050380195135587315	5upto55	Y	E	Single	Y	Professional	1Low	Owner	Northeast	0.0	F	1
F	Grad	0.060079545780845005	4upto45	Y	C	Married	Y	Professional	3High	Owner	Midwest	0.0	L	0
F	HS	0.01363321797230795	5upto55	Y	E	Married	N	Sales/Service	1Low	Owner	Northeast	0.625	E	1
F	HS	0.01571385850063617	6upto65	Y	B	Married	N	Professional	1Low	Owner	Midwest	0.0	L	0
F	SomeCollege	0.016331567416865176	4upto45	Y	E	Married	Y	Professional	2Med	Owner	South	0.0	E	1
M	Bach	0.03636018372788232	4upto45	Y	C	Married	Y	Professional	3High	Owner	South	0.0	F	0
M	SomeCollege	0.0358868470121908	5upto55	Y	C	Married	Y	Professional	2Med	Owner	South	0.25	F	1
M	SomeCollege	0.021508556429070177	2upto25	Y	D	Married	N	Professional	1Low	Renter	South	0.0	F	0
M	SomeCollege	0.02796298428844265	6upto65	Y	E	Married	N	Others	1Low	Owner	West	0.25	F	1
M	HS	0.02037278843149459	7above65	Y	F	Married	Y	BlueCollar	1Low	Owner	South	0.25	E	0
M	SomeCollege	0.01720580462289191	5upto55	Y	F	Married	Y	Professional	1Low	Owner	South	0.625	G	1
M	lessHS	0.019686745341345208	7above65	Y	I	Married	N	Retired	1Low	Owner	South	0.625	E	0
F	SomeCollege	0.03614207465153323	5upto55	Y	C	Married	N	Professional	3High	Owner	South	0.0	K	0
M	SomeCollege	0.01654347339104286	6upto65	Y	F	Married	Y	Professional	1Low	Owner	South	0.125	D	1
F	Bach	0.050704057098955195	5upto55	Y	B	Married	N	Sales/Service	1Low	Owner	West	0.25	E	0
M	Grad	0.01617418871177476	6upto65	N	B	Married	N	Retired	1Low	Owner	West	0.0	F	0
F	Bach	0.0267633843685227	4upto45	Y	C	Married	Y	Sales/Service	3High	Owner	West	0.25	G	1
F	HS	0.011201301771015686	3upto35	Y	E	Married	Y	Professional	1Low	Owner	Midwest	0.75	E	1
F	HS	0.030046226117681454	3upto35	Y	C	Married	Y	Others	2Med	Owner	West	0.375	F	1
F	HS	0.018554779245100475	7above65	Y	D	Married	N	Retired	1Low	Owner	South	0.75	C	0
M	Grad	0.10161401716998672	4upto45	Y	C	Married	Y	Professional	1Low	Owner	South	0.0	I	1
M	SomeCollege	0.021717961152372303	4upto45	Y	I	Married	Y	Sales/Service	2Med	Owner	Northeast	0.125	E	0
M	HS	0.014988195596617869	6upto65	Y	I	Married	N	Others	2Med	Owner	Midwest	0.5	E	1
F	HS	0.00887844010789796	4upto45	N	B	Married	N	Sales/Service	1Low	Owner	South	0.875	C	0
M	lessHS	0.04951646318323794	6upto65	Y	B	Married	N	Professional	1Low	Owner	South	0.125	K	1
F	Bach	0.0330801433797042	5upto55	Y	I	Married	Y	Professional	1Low	Owner	Northeast	0.0	L	1
M	Grad	0.06208064653133033	6upto65	N	C	Married	N	Professional	3High	Owner	South	0.125	I	1
M	HS	0.03475708201671657	6upto65	Y	B	Married	N	Professional	2Med	Owner	South	0.125	F	1
M	SomeCollege	0.00784242199523982	4upto45	Y	I	Married	Y	Others	1Low	Owner	South	0.25	F	1
M	HS	0.04857429200343092	6upto65	Y	B	Married	N	Professional	3High	Owner	Northeast	0.0	G	1
M	Bach	0.04832886926752069	6upto65	Y	B	Married	N	Professional	1Low	Owner	West	0.0	K	1
M	HS	0.06596298809034398	5upto55	Y	B	Married	N	Professional	1Low	Owner	Midwest	0.0	J	1
M	HS	0.036521564434373634	5upto55	N	E	Married	Y	Sales/Service	2Med	Owner	West	0.625	F	0
F	Bach	0.003752876813694529	7above65	Y	F	Married	N	Professional	1Low	Owner	Midwest	0.625	E	0
M	Grad	0.048205607624372954	7above65	N	D	Married	N	Retired	3High	Owner	Northeast	0.0	E	1
M	SomeCollege	0.052522066285349306	3upto35	Y	B	Married	Y	Professional	1Low	Owner	Midwest	0.0	B	1
M	HS	0.024376190532885495	5upto55	Y	J	Married	Y	Professional	1Low	Owner	Midwest	0.125	C	1
F	Grad	0.10599430775330744	5upto55	Y	B	Married	Y	Professional	3High	Owner	South	0.0	G	1
M	Bach	0.05442942015301853	7above65	Y	B	Married	N	Retired	1Low	Owner	West	0.0	L	0
M	SomeCollege	0.024071838326347007	5upto55	Y	B	Married	N	Professional	1Low	Owner	West	0.125	F	1
F	SomeCollege	0.022523263884268525	4upto45	N	E	Married	Y	BlueCollar	1Low	Owner	Northeast	0.0	G	1
M	Bach	0.15346614842082526	7above65	Y	B	Married	N	Retired	3High	Owner	West	0.0	L	0
F	Bach	0.039470339116592215	3upto35	N	C	Married	Y	Professional	1Low	Owner	Midwest	0.25	G	1
M	HS	0.0030014010006404208	6upto65	Y	I	Married	N	Others	1Low	Owner	South	0.5	D	1
M	Bach	0.07393707593167344	5upto55	Y	B	Married	N	Professional	1Low	Owner	West	0.0	B	1
M	HS	0.012446624556940926	7above65	Y	D	Married	N	Retired	1Low	Owner	Midwest	0.125	G	0
M	Bach	0.018775089422220052	6upto65	Y	B	Married	N	Professional	1Low	Owner	South	0.25	E	1
F	SomeCollege	0.03410705693917528	4upto45	Y	D	Single	N	Professional	1Low	Owner	South	0.0	H	1
M	SomeCollege	0.022923464024358582	5upto55	Y	C	Married	Y	Professional	2Med	Owner	South	0.375	F	0
F	SomeCollege	0.02457639065296555	2upto25	N	F	Single	N	Professional	1Low	Renter	West	0.0	E	0
F	HS	0.0027669837685826686	4upto45	N	F	Married	Y	BlueCollar	1Low	Owner	Northeast	1.0	C	0
F	Bach	0.03383462069380898	4upto45	Y	B	Married	Y	Sales/Service	2Med	Owner	South	0.0	F	0
M	Bach	0.08538019863733853	4upto45	Y	B	Married	Y	Professional	1Low	Owner	West	0.25	G	0
M	Bach	0.027329367416645066	6upto65	Y	B	Married	N	Professional	1Low	Owner	South	0.0	H	1
M	Grad	0.10950306248154704	5upto55	Y	C	Married	Y	Professional	3High	Owner	South	0.0	K	1
M	lessHS	0.018313758710731237	7above65	Y	J	Married	N	Retired	1Low	Owner	Northeast	0.0	E	1
M	HS	0.005644923026005306	5upto55	N	J	Married	N	BlueCollar	1Low	Owner	Northeast	0.125	D	0
M	HS	0.01354047158984208	6upto65	Y	B	Married	N	Professional	1Low	Owner	Northeast	0.375	E	0
F	Grad	0.008887744761155053	6upto65	N	D	Married	N	Professional	1Low	Owner	South	0.0	E	0
F	HS	0.022011808105233427	5upto55	N	E	Married	Y	Professional	3High	Owner	West	0.25	F	0
F	Grad	0.030171288661459596	4upto45	Y	C	Married	Y	Professional	1Low	Owner	South	0.25	I	1
M	Bach	0.06281141198713477	6upto65	N	A	Single	N	Professional	1Low	Owner	Northeast	0.0	G	1
M	Grad	0.02037278843149459	6upto65	Y	B	Married	N	Professional	1Low	Owner	Midwest	0.125	F	1
M	Bach	0.044648328629147443	4upto45	Y	C	Married	Y	Professional	3High	Owner	Northeast	0.25	I	1
M	lessHS	0.0008214107875348462	6upto65	N	J	Single	N	BlueCollar	1Low	Renter	South	0.625	G	0
M	Grad	0.04733317131897662	5upto55	Y	B	Married	N	Professional	1Low	Owner	West	0.0	I	1
M	SomeCollege	0.019688946442115704	5upto55	Y	E	Married	N	Sales/Service	2Med	Owner	West	0.25	G	1
M	lessHS	0.01828434400043462	6upto65	Y	I	Married	N	BlueCollar	1Low	Owner	Northeast	0.375	E	1
F	HS	0.02309244853351161	4upto45	Y	C	Married	Y	Professional	2Med	Owner	Midwest	0.0	E	0
F	lessHS	0.043458533612659694	3upto35	Y	F	Married	Y	BlueCollar	1Low	Owner	South	0.875	B	0
F	HS	0.011635318822943354	7above65	N	D	Married	N	Retired	1Low	Owner	Midwest	0.75	C	0
M	SomeCollege	0.03016148375802739	7above65	Y	D	Married	N	Retired	1Low	Owner	South	0.0	F	0
F	Grad	0.011160581406761521	6upto65	Y	C	Married	N	Professional	1Low	Owner	Midwest	0.375	F	1
F	Grad	0.10324333199032837	6upto65	Y	B	Married	N	Retired	3High	Owner	South	0.0	L	1
M	lessHS	0.013676839787577768	7above65	Y	D	Married	N	Retired	1Low	Owner	Midwest	0.25	F	0
M	SomeCollege	0.029040523165635136	5upto55	Y	C	Married	Y	Sales/Service	1Low	Owner	Midwest	0.0	H	1
M	Bach	0.14880191583811064	5upto55	Y	C	Married	Y	Professional	2Med	Owner	Midwest	0.0	H	1
F	Grad	0.011722762553553033	4upto45	Y	I	Married	Y	Professional	1Low	Renter	South	0.0	C	0
F	Bach	0.02536528517911808	4upto45	N	C	Married	Y	Professional	2Med	Owner	South	0.5	G	1
M	SomeCollege	0.028360983327762216	2upto25	N	E	Single	N	BlueCollar	1Low	Owner	South	0.125	G	0
M	SomeCollege	0.021708356349010142	4upto45	N	C	Married	Y	Professional	2Med	Owner	South	0.125	F	1
M	Grad	0.07786413985634216	7above65	Y	B	Married	N	Professional	3High	Owner	South	0.0	D	1
M	Grad	0.01832906636608968	6upto65	Y	B	Married	N	Professional	1Low	Owner	Midwest	0.25	G	0
M	Bach	0.03286163410321502	7above65	Y	H	Married	N	Retired	1Low	Renter	South	0.125	E	0
M	Grad	0.021092548383446562	5upto55	Y	C	Married	Y	Professional	2Med	Owner	Midwest	0.0	H	1
F	Bach	0.03273737195971706	5upto55	Y	B	Married	N	Professional	3High	Owner	Northeast	0.375	G	1
M	lessHS	0.038083245431040066	6upto65	Y	B	Married	N	Retired	1Low	Owner	South	0.0	F	1
M	SomeCollege	0.021190697467803648	5upto55	Y	D	Married	N	Sales/Service	2Med	Owner	Midwest	0.125	G	1
M	Bach	0.06771336345306288	6upto65	Y	B	Married	N	BlueCollar	2Med	Owner	Northeast	0.0	A	0
M	Bach	0.021947475932713952	5upto55	Y	C	Married	Y	Sales/Service	2Med	Owner	West	0.0	I	1
M	Grad	0.06621931628007167	6upto65	Y	C	Married	Y	Professional	1Low	Owner	Midwest	0.625	F	1
M	Grad	0.05780130643334732	4upto45	N	C	Married	Y	Professional	1Low	Owner	South	0.0	L	1
M	SomeCollege	0.04443232060353383	5upto55	Y	C	Married	Y	Professional	2Med	Owner	South	0.125	J	1
F	Bach	0.018622413068775694	7above65	N	D	Married	N	Retired	1Low	Owner	South	0.125	B	0
F	SomeCollege	0.014794598778849302	4upto45	Y	F	Married	Y	BlueCollar	1Low	Owner	West	0.625	E	0
M	Bach	0.03509835268617836	5upto55	Y	D	Married	N	Professional	1Low	Owner	South	0.125	D	1
F	Bach	0.04502411656069201	4upto45	Y	C	Married	Y	Professional	3High	Owner	West	0.0	F	0
M	HS	0.021812308335398534	5upto55	Y	F	Married	Y	Professional	1Low	Owner	Northeast	0.625	E	0
F	SomeCollege	0.03972996895747564	4upto45	N	G	Single	Y	Sales/Service	1Low	Renter	South	0.125	E	0
M	SomeCollege	0.03419400041960985	7above65	Y	H	Married	N	Retired	2Med	Owner	West	0.0	B	1
F	HS	0.024780692824481525	7above65	N	B	Married	Y	Retired	1Low	Owner	Northeast	0.0	G	0
F	Grad	0.011504553427168928	4upto45	N	F	Married	Y	Sales/Service	1Low	Renter	West	1.0	E	0
F	HS	0.013441221955099746	5upto55	Y	E	Married	Y	BlueCollar	1Low	Owner	Midwest	0.25	F	0
F	Grad	0.03446693691515127	5upto55	Y	E	Married	Y	Professional	1Low	Owner	Midwest	0.125	F	0
M	SomeCollege	0.014996399699489715	5upto55	Y	E	Married	Y	Professional	1Low	Owner	South	0.25	E	1
F	HS	0.03065112862942758	7above65	Y	E	Married	N	Retired	1Low	Owner	Midwest	0.125	F	0
M	HS	0.031293449854272126	6upto65	Y	E	Single	N	BlueCollar	2Med	Owner	South	0.0	E	1
M	HS	0.009628715320531799	7above65	Y	J	Married	N	BlueCollar	1Low	Owner	South	0.5	D	0
M	Grad	0.027532168837635703	3upto35	N	C	Married	Y	Farm	3High	Owner	West	0.125	D	1
F	SomeCollege	0.03295107883452515	6upto65	Y	B	Married	N	Sales/Service	1Low	Owner	South	0.375	F	0
M	lessHS	0.008400701190665452	5upto55	N	G	Single	Y	BlueCollar	1Low	Owner	West	0.875	C	0
F	SomeCollege	0.012091446932611	5upto55	N	G	Single	Y	Sales/Service	1Low	Renter	West	0.875	D	0
F	Bach	0.03996168483858778	4upto45	N	F	Single	Y	Sales/Service	1Low	Renter	South	0.125	G	1
F	SomeCollege	0.023090347482776136	6upto65	Y	E	Married	N	Professional	1Low	Owner	South	0.125	E	0
F	Grad	0.037985796696928135	3upto35	Y	F	Single	Y	Professional	1Low	Renter	Midwest	0.0	G	0
M	Grad	0.024780692824481525	7above65	Y	D	Married	N	Retired	1Low	Owner	West	0.625	D	0
F	SomeCollege	0.006874337856361967	6upto65	N	I	Married	N	Sales/Service	1Low	Renter	South	0.125	F	0
F	HS	0.029484245070959987	6upto65	Y	B	Married	N	Professional	1Low	Owner	Northeast	0.125	G	0
M	HS	0.02092896657618475	3upto35	N	C	Married	Y	BlueCollar	2Med	Owner	West	0.125	F	0
M	Grad	0.05015768385769724	6upto65	Y	B	Married	N	Professional	1Low	Owner	South	0.125	H	1
M	Grad	0.03718459601646784	7above65	Y	D	Married	N	Professional	1Low	Owner	Midwest	0.125	E	1
F	HS	0.03634927827406487	6upto65	Y	B	Married	N	Sales/Service	1Low	Owner	Northeast	0.125	F	0
M	Grad	0.11322612438480485	4upto45	Y	B	Married	Y	Professional	3High	Owner	South	0.0	L	0
M	Bach	0.04128504665183059	6upto65	Y	B	Married	N	Sales/Service	2Med	Owner	Northeast	0.0	K	1
F	SomeCollege	0.06967634514020463	6upto65	Y	B	Married	N	Sales/Service	3High	Owner	West	0.0	L	0
F	Bach	0.030580293204631636	4upto45	Y	C	Married	Y	Sales/Service	2Med	Owner	Northeast	0.0	H	0
F	Bach	0.02719189866852413	7above65	Y	C	Married	Y	Retired	2Med	Owner	Midwest	0.0	H	0
F	Grad	0.03499700200070056	5upto55	Y	C	Married	Y	Sales/Service	1Low	Owner	South	0.0	I	0
F	SomeCollege	0.01642021174789512	4upto45	Y	J	Married	Y	BlueCollar	1Low	Owner	South	0.125	D	1
F	Bach	0.022564784648802867	4upto45	N	A	Single	Y	Professional	2Med	Owner	South	0.125	E	1
F	Bach	0.08548925317551308	4upto45	N	B	Married	N	Professional	1Low	Owner	Northeast	0.0	J	1
M	Bach	0.00384282179517977	3upto35	N	H	Married	N	Professional	1Low	Owner	South	0.375	E	1
M	SomeCollege	0.09461711802072217	5upto55	N	C	Married	Y	Professional	1Low	Owner	West	0.25	L	1
F	SomeCollege	0.07551076293254257	5upto55	Y	E	Married	Y	Professional	3High	Owner	South	0.0	G	0
M	SomeCollege	0.026549577443679584	7above65	Y	B	Married	Y	Sales/Service	1Low	Owner	South	0.125	F	1
F	SomeCollege	0.010963482837767166	6upto65	Y	F	Married	N	Professional	1Low	Owner	West	0.25	E	0
M	SomeCollege	0.020302953507048877	6upto65	Y	E	Married	N	Sales/Service	1Low	Owner	Midwest	0.125	E	1
F	Grad	0.05697579359437655	4upto45	Y	C	Married	Y	Professional	3High	Owner	South	0.0	J	1
M	SomeCollege	0.009555478694895318	7above65	N	J	Married	Y	Retired	1Low	Owner	West	0.5	E	0
F	SomeCollege	0.006965383388232456	3upto35	N	F	Married	Y	BlueCollar	1Low	Owner	Midwest	0.75	A	0
M	SomeCollege	0.03837769268411133	6upto65	Y	I	Single	Y	Professional	3High	Owner	West	0.0	G	1
F	Bach	0.088177397516498	4upto45	Y	C	Married	Y	Professional	3High	Owner	West	0.0	J	1
M	SomeCollege	0.033076541578443384	4upto45	Y	C	Married	Y	Professional	3High	Owner	Midwest	0.0	H	1
M	HS	0.011261231741994171	6upto65	N	I	Married	N	BlueCollar	1Low	Owner	South	0.625	D	1
M	Bach	0.015203603322021343	4upto45	Y	C	Married	Y	Sales/Service	2Med	Owner	South	0.25	E	1
M	HS	0.022605605063092053	4upto45	N	C	Married	Y	Professional	2Med	Owner	Midwest	0.0	A	1
F	SomeCollege	0.014156279555405658	6upto65	Y	E	Married	Y	Professional	1Low	Owner	South	0.25	G	1
M	HS	0.07370045759884519	5upto55	Y	C	Married	Y	Sales/Service	1Low	Owner	Northeast	0.0	K	1
M	Bach	0.026202603922221505	4upto45	Y	C	Married	Y	Professional	2Med	Owner	South	0.125	G	1
F	SomeCollege	0.048999604702311635	6upto65	Y	B	Married	N	Professional	1Low	Owner	West	0.0	G	0
M	HS	0.03117479051273542	7above65	N	B	Married	N	Retired	2Med	Owner	West	0.125	I	1
M	Grad	0.03326303484372535	7above65	Y	D	Married	N	Retired	1Low	Owner	South	0.0	E	0
F	Grad	0.034048227518582046	4upto45	Y	C	Married	Y	Sales/Service	3High	Owner	Midwest	0.0	L	1
F	Bach	0.041147677953744674	5upto55	N	E	Married	Y	BlueCollar	3High	Owner	West	0.125	F	0
M	Grad	0.027012008705553647	7above65	Y	B	Married	N	Retired	1Low	Owner	West	0.125	K	1
M	Bach	0.03181921278831544	7above65	N	E	Married	N	Retired	1Low	Owner	West	0.125	A	1
M	SomeCollege	0.02085693055096854	4upto45	N	C	Married	Y	Professional	2Med	Owner	South	0.0	E	0
F	SomeCollege	0.03166203418329507	5upto55	N	E	Single	Y	Professional	1Low	Renter	South	0.25	E	0
M	Bach	0.04203101971295846	4upto45	Y	F	Married	Y	BlueCollar	1Low	Renter	West	0.75	B	0
M	Bach	0.07180290863460817	4upto45	Y	C	Married	Y	Professional	1Low	Owner	Northeast	0.0	H	0
M	SomeCollege	0.04312156509470386	6upto65	Y	E	Married	Y	Sales/Service	3High	Owner	West	0.0	G	1
F	Bach	0.009248625237481264	4upto45	Y	J	Married	N	Professional	1Low	Owner	Northeast	0.0	F	1
M	Grad	0.03942291539999154	6upto65	Y	C	Married	Y	Professional	1Low	Owner	Northeast	0.0	I	1
M	SomeCollege	0.010695248693871805	4upto45	N	J	Married	Y	BlueCollar	1Low	Owner	South	0.125	E	0
M	Bach	0.011191296767513433	4upto45	Y	E	Married	Y	Sales/Service	1Low	Renter	South	0.125	F	0
F	HS	0.0267633843685227	4upto45	Y	C	Married	Y	BlueCollar	3High	Owner	Northeast	0.125	F	0
M	Bach	0.027401303391826254	4upto45	Y	A	Married	Y	Professional	1Low	Owner	West	0.125	E	1
F	Grad	0.02872956765678516	6upto65	N	H	Married	N	Sales/Service	1Low	Owner	Midwest	0.0	C	0
M	SomeCollege	0.068158285958808	5upto55	Y	B	Married	N	Professional	1Low	Owner	West	0.25	A	1
M	HS	0.015223213128885756	7above65	Y	D	Married	N	Retired	2Med	Owner	South	0.25	B	0
M	Bach	0.04137669248391121	7above65	Y	D	Married	N	Sales/Service	2Med	Owner	Northeast	0.125	F	1
M	HS	0.031241423836060416	5upto55	Y	B	Married	Y	Others	3High	Owner	South	0.0	E	1
F	lessHS	0.028545275492273686	4upto45	Y	B	Married	N	Sales/Service	1Low	Owner	South	0.0	G	0
M	Bach	0.025251728389367522	4upto45	Y	C	Married	Y	Sales/Service	2Med	Owner	South	0.0	G	1
M	SomeCollege	0.14999501250575414	7above65	N	D	Married	N	Retired	1Low	Owner	West	0.0	G	1
F	lessHS	0.057882046811610494	5upto55	Y	B	Married	N	Professional	1Low	Owner	South	0.25	G	1
F	lessHS	0.0017135569498306104	7above65	Y	H	Married	N	Retired	1Low	Owner	West	0.75	B	0
M	Grad	0.04835618292708184	6upto65	Y	B	Married	N	Professional	3High	Owner	Midwest	0.125	G	1
F	HS	0.006800901130655441	4upto45	N	I	Single	Y	Sales/Service	1Low	Owner	Midwest	0.5	F	0
M	Grad	0.04622851888229304	5upto55	Y	C	Married	Y	Professional	2Med	Owner	South	0.0	J	1
M	Bach	0.01091225721983564	7above65	Y	I	Married	N	Retired	1Low	Owner	Midwest	0.75	F	0
M	HS	0.06922481933214801	2upto25	Y	B	Single	N	BlueCollar	1Low	Owner	South	0.0	F	1
M	SomeCollege	0.03893166972803099	6upto65	Y	D	Married	N	Sales/Service	1Low	Owner	Northeast	0.125	B	1
F	lessHS	0.007875138356692181	7above65	N	G	Married	Y	Retired	1Low	Owner	South	0.25	D	0
F	Bach	0.08302862261416935	4upto45	N	B	Married	Y	Sales/Service	3High	Owner	South	0.0	J	1
M	HS	0.018857930851218695	5upto55	N	E	Married	Y	Professional	1Low	Owner	South	0.0	E	1
M	Bach	0.03989785291624342	7above65	Y	B	Married	N	Professional	1Low	Owner	Midwest	0.0	H	0
F	HS	0.021848226297971615	5upto55	N	E	Married	Y	Sales/Service	1Low	Owner	South	0.625	E	1
M	HS	0.021810107234628038	6upto65	N	E	Married	Y	BlueCollar	1Low	Owner	Northeast	0.25	G	0
M	Bach	0.027821213388815748	5upto55	Y	E	Married	N	Professional	2Med	Owner	Northeast	0.125	E	1
M	Grad	0.11289025641723427	7above65	Y	B	Married	N	Retired	1Low	Owner	South	0.0	L	1
