F,0.012580991753976164,N,Married,Y,Professional,Owner,South,yes,3
F,0.014294048453631662,Y,Married,Y,Sales/Service,Owner,Northeast,no,2
M,0.018070737175661548,Y,Married,Y,Professional,Owner,South,yes,0
M,0.04794827893429505,Y,Married,Y,Sales/Service,Owner,West,yes,3
F,0.014614708815878822,Y,Married,Y,Professional,Owner,South,no,0
F,0.025378391733706027,Y,Single,N,Retired,Owner,South,yes,0
F,0.0190499268684269,N,Married,Y,Sales/Service,Renter,Northeast,no,0
F,0.02385262869961268,Y,Married,N,Professional,Owner,Northeast,yes,0
F,0.0,Y,Married,N,Retired,Owner,Northeast,no,2
F,0.02249895172575805,Y,Married,Y,Professional,Owner,West,yes,3
M,0.10209825933949568,Y,Married,Y,Professional,Owner,South,yes,1
F,0.04392196537488399,Y,Married,N,Professional,Owner,West,yes,0
F,0.07540611059590901,Y,Married,N,Retired,Owner,Northeast,no,0
M,0.005502051575993155,Y,Married,N,BlueCollar,Owner,Midwest,yes,2
M,0.02273486970834114,Y,Single,N,Professional,Owner,South,yes,1
F,0.0071335674971053035,Y,Married,N,Sales/Service,Owner,Midwest,yes,1
M,0.015017110056739376,Y,Married,Y,Professional,Owner,Northeast,yes,2
M,0.047987498548023866,Y,Married,Y,Professional,Owner,South,no,1
M,0.013778890823300732,Y,Married,Y,Professional,Owner,Midwest,yes,3
M,0.015236819933648815,Y,Married,Y,BlueCollar,Owner,South,yes,3
F,0.04138429628657292,Y,Married,Y,Professional,Owner,South,yes,2
F,0.0022642323425945314,Y,Married,N,Sales/Service,Owner,South,no,2
M,0.01729745045497253,Y,Married,N,Professional,Owner,South,yes,3
M,0.0816712437890189,Y,Married,N,Retired,Owner,South,yes,3
M,0.00782891524051178,Y,Married,Y,Retired,Owner,Midwest,yes,3
F,0.08086854235803326,Y,Married,Y,Others,Owner,South,yes,1
F,0.0343883976376586,Y,Married,N,Professional,Owner,South,yes,3
F,0.018187295466462774,Y,Married,N,Sales/Service,Owner,South,yes,1
M,0.03441140914571378,Y,Married,Y,Professional,Renter,South,yes,0
F,0.011985393895487131,Y,Married,N,Professional,Owner,South,no,0
M,0.003611105914067625,Y,Married,Y,BlueCollar,Owner,South,no,2
M,0.007909155368599836,Y,Married,Y,Retired,Renter,Midwest,no,2
F,0.04251085968092644,Y,Married,N,Professional,Owner,South,yes,0
M,0.03687484110803813,Y,Married,Y,Professional,Owner,South,no,1
F,0.04972196595517419,Y,Married,Y,Professional,Owner,South,yes,0
M,0.05718299721690818,Y,Married,Y,Professional,Owner,South,yes,1
M,0.02042611510016159,Y,Married,Y,Professional,Owner,South,yes,0
M,0.005089745381665372,N,Married,Y,BlueCollar,Owner,South,no,1
M,0.03573957336063766,Y,Married,Y,Sales/Service,Owner,West,yes,3
M,0.02087443930709748,N,Married,Y,Sales/Service,Owner,West,yes,2
F,0.0920870527350728,N,Single,N,Retired,Owner,South,no,3
F,0.04938779883819898,Y,Married,Y,Professional,Owner,South,yes,0
F,0.02648524527116011,Y,Married,N,Professional,Owner,South,yes,2
M,0.022401202841541054,Y,Married,N,Professional,Owner,Midwest,yes,1
F,0.051584197257048256,Y,Married,N,Retired,Owner,West,yes,2
M,0.0186322179722079,Y,Single,Y,BlueCollar,Owner,South,no,2
F,0.0067136575001158095,Y,Married,N,Professional,Owner,South,yes,0
M,0.026426916100741986,Y,Married,Y,Professional,Owner,South,yes,0
M,0.0048303156408519895,N,Single,Y,BlueCollar,Renter,Midwest,no,2
M,0.015552577844179872,Y,Married,Y,BlueCollar,Owner,Midwest,yes,4
M,0.028682143940184486,Y,Married,Y,Sales/Service,Owner,South,yes,0
M,0.02845803186173405,Y,Married,Y,Professional,Owner,Northeast,yes,3
F,0.06967634514020463,Y,Married,N,Sales/Service,Owner,West,no,3
F,0.0459896994486943,Y,Married,N,Professional,Owner,South,no,1
F,0.03453897294036748,Y,Married,Y,Professional,Owner,West,yes,0
F,0.13669035884846012,N,Married,N,Professional,Owner,West,no,3
M,0.018440322005034718,N,Married,Y,Professional,Owner,Midwest,yes,0
M,0.03540920814499332,Y,Married,Y,BlueCollar,Owner,Midwest,no,2
M,0.038454030860833516,Y,Married,Y,BlueCollar,Owner,West,no,3
M,0.056776193774506635,Y,Single,N,Sales/Service,Owner,West,no,3
F,0.027040322865465018,Y,Married,N,Professional,Owner,South,yes,1
F,0.029042624216370612,N,Married,Y,BlueCollar,Owner,South,yes,3
F,0.022210307374718092,Y,Married,N,Retired,Owner,South,no,2
M,0.02554197354096784,Y,Married,Y,Professional,Owner,Midwest,yes,1
M,0.06500330815440802,Y,Married,N,Professional,Owner,West,yes,0
F,0.019519861882927654,Y,Married,Y,Professional,Renter,South,no,3
M,0.01828764565159036,Y,Married,N,Professional,Owner,Midwest,no,3
M,0.018040722165154798,Y,Married,N,BlueCollar,Owner,South,yes,3
M,0.19247605727624387,N,Married,N,Retired,Owner,West,no,1
F,0.026719762553252882,Y,Married,Y,Professional,Renter,West,no,2
F,0.018960482137116774,Y,Single,N,Professional,Owner,West,yes,3
M,0.02729875210592817,N,Married,Y,Professional,Owner,Northeast,no,3
F,0.01615808065613613,N,Married,N,Sales/Service,Owner,Midwest,yes,2
M,0.10092047032721063,Y,Married,Y,Professional,Owner,Midwest,yes,1
M,0.04844342655762148,Y,Married,N,Retired,Owner,Northeast,no,2
F,0.07572887200889165,Y,Married,Y,Professional,Owner,Rest,yes,3
M,0.029869237605726625,Y,Married,N,Professional,Owner,Northeast,no,1
F,0.02656268399826753,Y,Single,Y,Sales/Service,Owner,West,no,4
F,0.01288284270963909,Y,Married,Y,Sales/Service,Owner,South,no,3
F,0.03769935344665868,N,Married,Y,Sales/Service,Owner,Northeast,no,4
M,0.07370365919996591,Y,Married,Y,Professional,Owner,Northeast,yes,0
M,0.048203506573637485,Y,Married,N,Retired,Owner,Northeast,no,2
F,0.013477039867637805,Y,Married,Y,Sales/Service,Renter,South,no,3
F,0.01221000622411268,Y,Married,N,Retired,Owner,West,no,3
M,0.023661833282824743,Y,Married,N,Others,Owner,South,yes,0
F,0.038962184988712865,N,Single,Y,Sales/Service,Renter,West,no,3
F,0.02753106828725045,Y,Married,N,Professional,Owner,Northeast,no,0
M,0.0064617315119291155,Y,Single,N,Sales/Service,Owner,Midwest,yes,3
M,0.015585294205632238,Y,Single,N,Sales/Service,Owner,South,yes,3
M,0.02013747074912164,Y,Married,N,BlueCollar,Owner,Midwest,no,2
M,0.08892987382990235,Y,Married,Y,Sales/Service,Owner,Northeast,yes,0
M,0.052122866645609466,N,Married,Y,Professional,Owner,South,yes,1
M,0.025117661342437352,Y,Married,N,Sales/Service,Owner,Midwest,yes,0
M,0.02056908660020876,Y,Married,N,Retired,Owner,West,no,0
F,0.02043922165474954,Y,Married,Y,Professional,Owner,West,yes,0
M,0.011243422835760164,Y,Married,N,Professional,Owner,Midwest,yes,3
M,0.05322871968271333,Y,Married,N,BlueCollar,Owner,Midwest,yes,1
M,0.049055132471749134,Y,Married,Y,Sales/Service,Owner,West,yes,2
M,0.11917620001762882,Y,Married,Y,Professional,Owner,South,yes,1
M,0.04165803318239452,Y,Married,N,Professional,Owner,Northeast,yes,1
M,0.040684046091450335,Y,Married,Y,Professional,Owner,Northeast,yes,0
M,0.02460920706445293,Y,Married,Y,Professional,Owner,South,yes,3
M,0.06149505367634355,Y,Married,N,Others,Owner,Northeast,yes,3
F,0.030609707914928255,Y,Single,Y,Sales/Service,Renter,Northeast,no,4
M,0.03450945818003584,Y,Married,Y,Retired,Owner,Northeast,yes,0
M,0.016961282337296886,N,Married,Y,Professional,Renter,South,no,3
M,1.0,Y,Married,Y,Professional,Owner,South,yes,0
M,0.02368364419045965,N,Married,N,Sales/Service,Owner,Midwest,no,3
F,0.017781592574446482,Y,Married,N,BlueCollar,Owner,South,yes,2
F,0.1309911086534376,Y,Married,N,Sales/Service,Owner,South,no,2
M,0.08076719167255546,Y,Married,Y,Professional,Owner,West,yes,1
M,0.019489446672280808,Y,Married,Y,Professional,Owner,Northeast,yes,0
M,0.011558980646221177,Y,Married,N,BlueCollar,Owner,South,yes,1
F,0.05050215612827976,Y,Married,N,Professional,Owner,South,no,0
M,0.010116159091161491,N,Married,N,BlueCollar,Owner,Northeast,no,2
F,0.025496150624927532,N,Married,Y,BlueCollar,Owner,Northeast,no,2
F,0.014825414189636238,Y,Married,N,Sales/Service,Owner,Midwest,yes,3
M,0.09594758338645157,Y,Married,Y,Professional,Owner,South,yes,1
M,0.05021011007604904,N,Married,Y,Professional,Owner,Midwest,yes,1
F,0.04556438674981359,Y,Married,N,Others,Owner,South,yes,2
M,0.054365087980499056,Y,Married,N,Professional,Owner,Midwest,yes,1
F,0.03583241979313855,Y,Married,Y,Sales/Service,Renter,South,yes,3
M,0.04543352130400414,Y,Married,Y,Professional,Owner,West,yes,0
M,0.0361747910129856,Y,Married,N,BlueCollar,Owner,West,yes,2
F,0.027145075252133596,Y,Married,N,Professional,Owner,West,no,3
M,0.07054658034483045,Y,Married,N,Professional,Owner,South,yes,1
M,0.05003632316521493,Y,Married,Y,Professional,Owner,South,no,0
M,0.024709357149510468,Y,Married,Y,Professional,Owner,Midwest,yes,3
F,0.012734568557735724,Y,Married,N,Retired,Owner,South,no,2
M,0.02633256891771575,N,Married,Y,BlueCollar,Owner,South,no,0
M,0.030405305693377262,Y,Married,Y,Professional,Owner,West,yes,1
M,0.0030971488841569678,N,Married,Y,BlueCollar,Renter,Midwest,no,4
M,0.006642822075319868,Y,Married,N,Retired,Owner,Midwest,no,2
F,0.01810035198602821,Y,Married,Y,Professional,Owner,South,no,3
M,0.0127153589510114,Y,Married,N,BlueCollar,Owner,Midwest,yes,2
M,0.02297989224411128,Y,Married,Y,Professional,Owner,South,yes,1
F,0.023962583688102418,Y,Married,Y,Professional,Renter,West,yes,0
M,0.007242622035279844,N,Married,Y,Sales/Service,Owner,South,yes,2
M,0.042031019712958466,Y,Married,N,Professional,Owner,West,no,0
M,0.022074039227017436,Y,Married,Y,Professional,Owner,South,yes,1
F,0.02148514472087491,Y,Married,Y,Others,Renter,West,no,1
M,0.14154868849911842,Y,Married,N,Professional,Owner,Midwest,yes,0
F,0.04363842357563018,Y,Married,Y,Professional,Owner,Midwest,no,1
M,0.03577559137324576,Y,Married,N,Professional,Owner,Northeast,yes,1
M,0.010781992074236326,N,Single,Y,BlueCollar,Renter,Midwest,no,0
M,0.07586644080704763,N,Married,N,Professional,Owner,South,yes,0
M,0.06907654518024464,Y,Married,Y,Professional,Owner,South,yes,1
F,0.01649134732279613,N,Single,Y,Sales/Service,Renter,West,no,3
M,0.22167866149861548,Y,Married,Y,Professional,Owner,Northeast,yes,1
F,0.045893651415072685,Y,Married,N,Retired,Owner,South,yes,0
F,0.028339172420127307,Y,Married,Y,Retired,Owner,South,no,0
F,0.04219460152022027,Y,Married,Y,Professional,Owner,West,yes,3
M,0.02248844647208069,Y,Married,Y,Sales/Service,Owner,South,yes,0
F,0.04358499685692816,Y,Married,Y,Professional,Owner,Northeast,yes,1
M,0.06202071656035184,Y,Married,N,Professional,Owner,West,yes,1
M,0.046670139736882416,Y,Married,Y,Professional,Owner,South,yes,1
F,0.02611496009154178,Y,Married,Y,Sales/Service,Owner,West,yes,3
F,0.0402861471021658,N,Married,N,Professional,Owner,South,yes,2
M,0.008195898768974362,Y,Married,Y,Professional,Owner,Northeast,yes,3
F,0.015399901490735515,Y,Married,N,BlueCollar,Owner,Midwest,no,2
F,0.03751616183253245,N,Married,N,Sales/Service,Owner,West,yes,4
M,0.018143773701227984,Y,Married,Y,Others,Owner,South,no,3
F,0.03699590165041538,Y,Married,Y,Sales/Service,Owner,Northeast,yes,0
F,0.029969587790854207,Y,Single,N,Professional,Owner,South,yes,1
F,0.026539272290072267,Y,Married,Y,Professional,Owner,West,yes,3
F,0.02221360902587384,Y,Married,Y,Professional,Owner,South,no,3
F,0.04289255056453733,Y,Married,Y,Professional,Owner,Northeast,yes,0
M,0.06550495903001091,Y,Married,Y,BlueCollar,Owner,Northeast,yes,3
F,0.0330801433797042,Y,Married,Y,Professional,Owner,Northeast,yes,0
F,0.016241722485414955,Y,Married,N,Professional,Owner,Midwest,no,2
M,0.03353767218986215,N,Married,Y,Professional,Owner,Midwest,yes,0
M,0.036679643489709216,Y,Married,N,Retired,Owner,Rest,yes,1
M,0.013942872830702634,Y,Single,Y,BlueCollar,Owner,South,yes,0
M,0.056041726467406364,Y,Single,Y,BlueCollar,Owner,Midwest,yes,3
M,0.048937373580527625,Y,Married,N,Professional,Owner,West,yes,1
M,0.010416109096158987,N,Married,Y,BlueCollar,Owner,Midwest,yes,0
M,0.06508514908305645,Y,Married,Y,Professional,Owner,Northeast,yes,0
F,0.12719821182573407,N,Married,N,Retired,Owner,South,yes,3
F,0.027243224336490682,Y,Single,Y,Professional,Owner,South,yes,3
M,0.03139830229097572,N,Single,Y,BlueCollar,Renter,West,no,3
F,0.06802101731075713,N,Married,Y,Professional,Owner,Rest,yes,3
F,0.03143412020351378,Y,Married,N,Professional,Owner,South,yes,2
M,0.023011908255318486,N,Married,Y,Sales/Service,Owner,Northeast,no,1
M,0.06438720003873938,Y,Married,Y,Professional,Owner,South,yes,0
M,0.025672838986777288,Y,Single,Y,Professional,Owner,Midwest,no,3
F,0.03568404559120016,Y,Married,N,Professional,Owner,West,yes,3
F,0.012176389412345114,Y,Married,N,Professional,Owner,South,yes,1
F,0.0528295200429735,Y,Married,Y,Professional,Owner,South,yes,1
M,0.027929967776885226,Y,Married,N,Professional,Owner,Midwest,no,3
M,0.01083591904311346,Y,Married,N,Professional,Owner,Midwest,yes,3
M,0.02289194826332649,N,Married,N,Sales/Service,Owner,South,no,4
M,0.046140174701368164,Y,Married,Y,Others,Owner,Northeast,no,1
F,0.003851025898051616,Y,Married,N,Others,Owner,West,no,0
M,0.03916828806085925,N,Married,N,Professional,Owner,Northeast,yes,2
M,0.020121962993693145,Y,Married,Y,Professional,Owner,Northeast,yes,0
M,0.0059644828378672176,N,Married,Y,Sales/Service,Owner,South,yes,0
F,0.03748344547108009,Y,Married,N,Sales/Service,Owner,Northeast,no,0
F,0.013003102851736151,N,Married,Y,Professional,Renter,West,yes,3
M,0.020787195676557846,Y,Married,N,Retired,Owner,West,no,2
M,0.018753278514585144,Y,Married,Y,BlueCollar,Owner,South,yes,3
M,0.025018511757730042,Y,Married,N,Professional,Owner,Midwest,yes,1
F,0.0418783433595141,Y,Married,N,Retired,Owner,West,no,2
F,0.03278319487575737,Y,Married,Y,Professional,Owner,Northeast,yes,1
M,0.0813015589096107,N,Single,N,Professional,Owner,South,yes,4
M,0.033851929349867874,Y,Married,N,Professional,Owner,South,yes,3
F,0.037169288361109394,N,Married,N,Others,Owner,South,no,1
M,0.009903552766738646,N,Single,Y,BlueCollar,Owner,Midwest,no,4
M,0.020295749904527254,Y,Married,N,Professional,Owner,South,yes,0
M,0.02643181855245809,N,Married,N,Professional,Owner,Northeast,yes,3
M,0.03695338038553081,Y,Married,Y,Professional,Owner,Midwest,no,1
F,0.11804413387134907,Y,Married,N,Professional,Owner,South,yes,0
M,0.029737271609531924,N,Married,Y,Sales/Service,Owner,South,no,3
M,0.013922162473452971,Y,Married,N,Retired,Owner,West,yes,3
M,0.0222703373957316,Y,Married,Y,Professional,Owner,South,yes,3
F,0.00604732426686586,N,Single,Y,BlueCollar,Owner,South,no,4
F,0.015732467807150357,Y,Married,Y,Professional,Owner,West,no,2
M,0.08172407020751077,Y,Married,Y,Retired,Owner,Northeast,yes,0
M,0.04176928882133955,Y,Married,Y,Professional,Owner,South,no,0
F,0.018959481636766543,N,Married,Y,Sales/Service,Owner,South,no,3
M,0.002694447493191345,Y,Single,Y,BlueCollar,Renter,South,no,3
M,0.011495749024086946,Y,Married,N,Professional,Owner,South,no,0
F,0.02653507018860132,Y,Married,N,Professional,Owner,South,no,2
M,0.036992700049294655,N,Married,Y,BlueCollar,Owner,South,yes,2
M,0.040395201640340335,Y,Married,Y,Professional,Owner,Midwest,yes,1
M,0.043176092363791135,Y,Married,Y,Sales/Service,Owner,West,yes,3
M,0.0751562856584578,Y,Married,Y,Professional,Owner,Midwest,yes,1
M,0.032935871229201726,N,Married,N,Professional,Owner,South,yes,2
M,0.011388795536647877,N,Married,N,Professional,Renter,South,yes,3
M,0.06050916063123168,Y,Married,N,Professional,Owner,South,yes,1
M,0.029535070488751425,N,Married,N,Retired,Owner,South,no,1
F,0.005584993055026821,Y,Married,Y,Sales/Service,Owner,Midwest,yes,3
F,0.016254829040002906,Y,Married,N,Sales/Service,Owner,South,yes,3
F,0.055911461321807035,Y,Married,Y,Professional,Owner,South,yes,1
M,0.015019211107474846,Y,Married,N,Professional,Owner,Midwest,yes,1
M,0.015328265665659396,Y,Married,Y,Sales/Service,Owner,South,yes,3
F,0.023791598178248944,Y,Married,N,Retired,Owner,West,yes,3
M,0.12666164348790832,Y,Married,Y,Professional,Owner,Northeast,yes,1
M,0.05357989530564235,Y,Married,Y,Professional,Owner,Northeast,yes,0
M,0.0995497848474022,Y,Married,Y,Sales/Service,Owner,South,yes,1
F,0.12480341418743515,Y,Married,Y,Professional,Owner,West,yes,1
M,0.010875138656842288,Y,Married,Y,Sales/Service,Owner,South,yes,3
F,0.13564883798387575,Y,Married,Y,Professional,Owner,South,yes,1
F,0.14957480235865958,Y,Married,Y,Professional,Owner,West,yes,4
M,0.03618569646680305,Y,Married,Y,Professional,Owner,West,no,3
F,0.027786295926592892,Y,Married,N,Professional,Owner,Midwest,no,2
M,0.07256629040182996,N,Married,Y,Professional,Owner,West,no,1
M,0.1536592449884187,N,Married,Y,Professional,Owner,West,yes,0
M,0.006465933613400062,Y,Married,Y,BlueCollar,Owner,South,yes,0
M,0.1365648961045419,Y,Married,N,Professional,Owner,West,no,3
M,0.033302254457454175,Y,Married,N,Professional,Owner,South,no,0
M,0.11730586466291795,Y,Married,Y,Professional,Owner,Northeast,yes,1
F,0.0028150077853934755,N,Single,Y,BlueCollar,Renter,West,no,2
F,0.01118599411565724,N,Single,Y,Sales/Service,Owner,Northeast,no,0
M,0.11925253819435098,Y,Married,N,Retired,Owner,West,yes,1
M,0.03344402535708108,N,Married,N,Retired,Owner,Midwest,yes,1
M,0.03967324058761787,Y,Married,N,Sales/Service,Owner,South,yes,3
F,0.06445803546353532,Y,Married,N,Professional,Owner,South,yes,1
M,0.027540372940507547,N,Married,Y,Professional,Owner,South,yes,0
M,0.0028204104872846915,Y,Married,N,Others,Owner,South,no,2
M,0.043378893784781776,Y,Married,Y,Sales/Service,Owner,Northeast,yes,0
M,0.03439720204074058,Y,Married,Y,Sales/Service,Owner,South,yes,0
M,0.018030417011547475,Y,Married,N,Professional,Owner,West,yes,3
M,0.015029116060942078,Y,Married,Y,Professional,Owner,West,yes,3
M,0.07591426472378837,Y,Married,Y,Professional,Owner,South,yes,3
M,0.04059109960891442,N,Married,Y,Professional,Owner,South,yes,0
M,0.01095047633321424,Y,Single,N,Sales/Service,Renter,South,no,4
M,0.09010546174141687,Y,Married,N,Retired,Renter,West,yes,0
F,0.06481251273762009,Y,Married,Y,Sales/Service,Owner,South,yes,1
F,0.028551878794585168,Y,Married,N,Sales/Service,Owner,Northeast,no,3
F,0.03310595628874,Y,Single,N,Professional,Owner,Midwest,yes,3
M,0.001284342299584022,Y,Married,Y,Others,Owner,South,yes,3
M,0.0381322699482011,Y,Married,Y,Professional,Owner,South,yes,1
F,0.011399700990465332,Y,Single,Y,Professional,Owner,Midwest,yes,0
F,0.0684004070435625,Y,Married,N,Others,Owner,South,yes,0
F,0.026824414889886437,Y,Married,N,Retired,Owner,West,yes,3
F,0.012308155308469768,Y,Married,Y,Sales/Service,Owner,Northeast,yes,4
M,0.07243542495602051,N,Married,Y,Retired,Owner,West,yes,1
F,0.007875138356692181,N,Single,Y,Sales/Service,Renter,Midwest,yes,3
M,0.012041021714959651,Y,Married,Y,BlueCollar,Renter,West,yes,0
M,0.021706455398344714,N,Married,Y,Retired,Owner,South,no,4
M,0.03954457624257892,Y,Married,N,Professional,Owner,Northeast,yes,0
F,0.041880444410249566,N,Married,N,Retired,Owner,South,no,2
M,0.05334537802354959,Y,Married,Y,Professional,Owner,Northeast,no,1
M,0.6849402386133305,Y,Married,Y,Professional,Owner,Northeast,yes,1
M,0.03616928826105936,Y,Single,N,Professional,Owner,South,yes,1
M,0.05938369778726341,Y,Married,N,Professional,Owner,South,yes,0
M,0.06729565455684389,Y,Married,N,Retired,Owner,West,no,0
M,0.041638423375530115,Y,Married,N,Professional,Owner,West,no,3
F,0.003497749224387116,N,Married,Y,Retired,Owner,South,no,4
M,0.16328105685653396,Y,Married,Y,Professional,Owner,Northeast,yes,0
F,0.007657029280343099,N,Married,Y,Professional,Owner,South,no,4
F,0.026266235744495818,Y,Married,Y,Professional,Owner,Midwest,yes,0
M,0.13165203918479632,Y,Married,N,Professional,Owner,West,yes,3
M,0.096558288800229,Y,Married,Y,Professional,Owner,West,no,0
M,0.043764986869933666,Y,Married,N,BlueCollar,Owner,West,yes,4
M,0.05382521799151757,Y,Married,Y,Sales/Service,Owner,Northeast,yes,2
M,0.02700050295152606,Y,Married,Y,Others,Owner,Northeast,no,2
M,0.14021492148223327,Y,Married,N,Professional,Owner,Midwest,yes,3
F,0.018831217491867683,Y,Married,Y,Professional,Owner,South,no,1
M,0.03039690149043537,Y,Married,Y,Sales/Service,Renter,South,yes,0
M,0.06580921118651438,N,Married,N,Professional,Owner,South,no,1
M,0.015046524767035994,Y,Married,Y,Retired,Owner,Northeast,yes,2
M,0.046837523445475086,Y,Married,Y,Sales/Service,Owner,South,yes,0
M,0.04092406612546935,Y,Married,Y,BlueCollar,Owner,West,yes,3
F,0.0336556311811537,Y,Married,N,Professional,Owner,South,yes,0
M,0.04631686306321792,Y,Married,Y,Professional,Owner,Northeast,no,0
M,0.04127424124804816,Y,Married,Y,Professional,Owner,Northeast,yes,2
M,0.054365087980499056,Y,Married,Y,Professional,Owner,Northeast,yes,0
M,0.012514258380616148,Y,Married,Y,Professional,Owner,South,no,2
M,0.012072637526026766,N,Married,Y,Sales/Service,Owner,South,no,3
M,0.057822116840632015,Y,Married,N,Retired,Owner,South,no,1
F,0.016110857039605506,N,Single,Y,Professional,Owner,South,no,1
M,0.07860791181669954,N,Married,N,Retired,Owner,Rest,no,4
F,0.029679442689288918,Y,Married,Y,BlueCollar,Owner,South,no,1
M,0.03024542573741128,Y,Single,N,Professional,Owner,Midwest,no,3
F,0.0966062127670048,Y,Married,N,Professional,Owner,South,yes,0
F,0.00186513275288972,Y,Married,Y,Retired,Owner,West,no,2
M,0.14633078002308955,Y,Married,Y,Professional,Owner,South,yes,1
M,0.022401202841541054,Y,Married,Y,BlueCollar,Owner,South,no,3
M,0.02082751584067192,Y,Married,Y,Professional,Owner,Midwest,yes,0
M,0.01583962139465947,N,Married,Y,BlueCollar,Renter,South,no,3
M,0.06695538438773231,N,Married,Y,Others,Owner,West,yes,3
F,0.03003502051375893,Y,Married,Y,BlueCollar,Owner,South,yes,3
F,0.023155780205680862,Y,Married,Y,Professional,Owner,Northeast,yes,2
F,0.0684004070435625,Y,Married,Y,Professional,Owner,West,no,0
M,0.07252266858656015,Y,Married,Y,BlueCollar,Owner,South,yes,4
M,0.08330816241202225,Y,Married,Y,Professional,Owner,West,no,0
M,0.020089246632240786,Y,Married,N,BlueCollar,Owner,Midwest,no,4
M,0.016619111217519883,Y,Married,N,Professional,Owner,West,yes,1
M,0.0476996545972641,N,Married,Y,BlueCollar,Owner,West,no,0
F,0.03446123406315499,N,Married,Y,Professional,Renter,Northeast,yes,0
F,0.01845983176186411,N,Married,N,Retired,Owner,Midwest,no,2
M,0.06251176213224234,Y,Married,Y,Professional,Renter,Midwest,yes,1
M,0.03179079857836905,Y,Married,Y,Professional,Renter,South,yes,1
F,0.0995497848474022,N,Married,Y,Professional,Owner,South,no,3
M,0.02172716575559437,Y,Married,Y,Professional,Owner,Northeast,no,1
F,0.006828214790216588,N,Single,Y,Sales/Service,Renter,Midwest,no,3
F,0.00928464325008937,Y,Married,Y,Sales/Service,Owner,Midwest,no,2
F,0.01965623008066334,N,Single,N,Professional,Owner,South,no,0
M,0.033148477553624565,Y,Married,N,Professional,Renter,South,yes,1
M,0.06652466898696037,Y,Married,Y,Retired,Owner,South,no,0
M,0.04454627759342448,Y,Married,Y,BlueCollar,Renter,West,yes,3
M,0.06022131668047191,Y,Married,Y,Professional,Owner,South,yes,1
F,0.02526383444360525,Y,Married,Y,Sales/Service,Owner,Midwest,no,0
F,0.03352476573534425,N,Married,N,Professional,Owner,Northeast,yes,0
F,0.028202904272426638,Y,Married,N,Sales/Service,Owner,Midwest,no,3
F,0.015214508775838798,Y,Single,Y,Sales/Service,Renter,Northeast,no,3
M,0.053520965835014096,N,Married,Y,Professional,Owner,Midwest,yes,1
F,0.06823842603686105,N,Married,N,Professional,Owner,Northeast,yes,1
M,0.07392286882670024,Y,Married,Y,Professional,Owner,Northeast,yes,0
F,0.025101053036623616,N,Married,Y,BlueCollar,Owner,South,no,4
M,0.034794100529674896,Y,Married,Y,Professional,Owner,Midwest,yes,4
M,0.014604803862411591,N,Married,N,BlueCollar,Owner,South,no,4
M,0.07365683578357538,Y,Married,N,Professional,Owner,Midwest,yes,1
F,0.03095317968516055,Y,Married,Y,Professional,Owner,Midwest,no,0
M,0.057816614088705774,N,Married,Y,BlueCollar,Renter,Northeast,no,0
M,0.06334467867380478,Y,Married,Y,Sales/Service,Owner,South,yes,0
F,0.04243662255493973,Y,Married,N,Professional,Owner,South,yes,1
M,0.007431116301262262,Y,Married,N,Professional,Renter,South,yes,0
M,0.025825515340221646,N,Married,Y,BlueCollar,Owner,South,yes,3
M,0.08864092932875732,Y,Married,Y,Professional,Owner,South,yes,0
F,0.008407204442941916,Y,Married,N,Professional,Owner,South,no,0
M,0.4626041483345821,N,Married,N,Professional,Owner,South,yes,1
M,0.030493049574092008,N,Married,N,Professional,Owner,Midwest,no,0
M,0.06012316759611482,Y,Married,Y,BlueCollar,Owner,West,yes,2
F,0.03488244471059978,N,Married,Y,Professional,Owner,West,yes,3
M,0.007369085279548303,N,Married,N,BlueCollar,Owner,West,no,3
M,0.1013957079935676,Y,Married,Y,Professional,Owner,South,yes,0
M,0.02393196837738553,Y,Married,N,Sales/Service,Owner,Midwest,no,1
F,0.03949004897349165,Y,Married,N,Retired,Owner,West,yes,0
M,0.024511057980095848,Y,Married,Y,BlueCollar,Owner,Midwest,yes,2
F,0.053577694204871865,Y,Married,Y,Professional,Owner,West,yes,0
M,0.0449209649745838,Y,Married,N,Sales/Service,Owner,West,yes,0
F,0.0182789412985434,Y,Married,Y,Others,Owner,Midwest,yes,2
M,0.09833007487044272,Y,Married,Y,Professional,Owner,South,yes,1
F,0.0402861471021658,Y,Married,Y,Professional,Owner,Midwest,yes,3
M,0.021179792013986197,N,Married,Y,Sales/Service,Owner,Midwest,yes,3
M,0.020732668407470574,Y,Married,Y,Sales/Service,Owner,South,yes,3
M,0.02794327443154321,Y,Married,Y,Sales/Service,Owner,Northeast,no,1
M,0.03241340994631416,Y,Married,N,Sales/Service,Owner,Midwest,yes,2
M,0.03895458118605115,Y,Married,Y,Professional,Owner,Midwest,yes,0
F,0.0441610849585878,Y,Married,Y,Professional,Owner,Midwest,yes,0
M,0.0586770443898994,Y,Married,N,Professional,Owner,South,yes,0
M,0.01645112720871708,Y,Married,Y,Sales/Service,Owner,South,yes,0
M,0.1875970172683359,Y,Married,N,Sales/Service,Owner,West,yes,0
M,0.07890616097110166,Y,Married,Y,Sales/Service,Owner,South,yes,0
M,0.007991196397318299,Y,Married,N,Professional,Owner,Midwest,yes,2
M,0.007463432462574534,Y,Married,Y,BlueCollar,Renter,Northeast,yes,3
